date_time,temp,rain_1h,snow_1h,clouds_all,traffic_volume
2016-12-04 09:00:00,273.76,0.0,0.0,90.0,2334
2016-12-04 11:00:00,274.15,0.0,0.0,90.0,3520
2016-12-04 12:00:00,274.55,0.0,0.0,90.0,3960
2016-12-04 13:00:00,274.815,0.0,0.0,90.0,4291
2016-12-04 14:00:00,275.02,0.0,0.0,90.0,4147
2016-12-04 15:00:00,275.28,0.0,0.0,90.0,4502
2016-12-04 16:00:00,275.15,0.0,0.0,90.0,4242
2016-12-04 17:00:00,275.21,0.0,0.0,90.0,4034
2016-12-04 18:00:00,275.09,0.0,0.0,90.0,3158
2016-12-04 19:00:00,275.21,0.0,0.0,90.0,3125
2016-12-04 20:00:00,275.34,0.0,0.0,90.0,2234
2016-12-04 21:00:00,274.84,0.0,0.0,90.0,1952
2016-12-04 22:00:00,274.84,0.0,0.0,90.0,1351
2016-12-04 23:00:00,274.55,0.0,0.0,40.0,884
2016-12-05 00:00:00,273.88,0.0,0.0,1.0,518
2016-12-05 01:00:00,273.42,0.0,0.0,1.0,318
2016-12-05 02:00:00,272.15,0.0,0.0,1.0,261
2016-12-05 03:00:00,271.95,0.0,0.0,1.0,304
2016-12-05 04:00:00,271.42,0.0,0.0,1.0,798
2016-12-05 05:00:00,270.14,0.0,0.0,1.0,2663
2016-12-05 06:00:00,270.51,0.0,0.0,1.0,5573
2016-12-05 07:00:00,271.07,0.0,0.0,1.0,6077
2016-12-05 08:00:00,271.35,0.0,0.0,1.0,5957
2016-12-05 09:00:00,272.79,0.0,0.0,75.0,5018
2016-12-05 10:00:00,273.79,0.0,0.0,90.0,4621
2016-12-05 11:00:00,274.68,0.0,0.0,90.0,4522
2016-12-05 13:00:00,275.59,0.0,0.0,90.0,4722
2016-12-05 14:00:00,275.84,0.0,0.0,90.0,5052
2016-12-05 15:00:00,276.21,0.0,0.0,90.0,5586
2016-12-05 16:00:00,276.415,0.0,0.0,82.5,6338
2016-12-05 17:00:00,276.42,0.0,0.0,90.0,5955
2016-12-05 18:00:00,276.22,0.0,0.0,90.0,4323
2016-12-05 19:00:00,276.28,0.0,0.0,90.0,3142
2016-12-05 20:00:00,276.02,0.0,0.0,40.0,2540
2016-12-05 21:00:00,276.33,0.0,0.0,75.0,2122
2016-12-05 22:00:00,276.58,0.0,0.0,90.0,1859
2016-12-05 23:00:00,276.4,0.0,0.0,90.0,2345
2016-12-06 00:00:00,276.41,0.0,0.0,90.0,597
2016-12-06 01:00:00,275.22,0.0,0.0,90.0,427
2016-12-06 02:00:00,273.97,0.0,0.0,90.0,284
2016-12-06 03:00:00,273.75,0.0,0.0,90.0,370
2016-12-06 04:00:00,273.02,0.0,0.0,90.0,890
2016-12-06 05:00:00,271.34,0.0,0.0,90.0,2774
2016-12-06 06:00:00,270.35,0.0,0.0,90.0,5840
2016-12-06 07:00:00,268.97,0.0,0.0,90.0,6558
2016-12-06 09:00:00,267.9,0.0,0.0,90.0,5179
2016-12-06 11:00:00,267.62,0.0,0.0,64.0,4666
2016-12-06 12:00:00,267.62,0.0,0.0,75.0,4725
2016-12-06 13:00:00,267.88,0.0,0.0,90.0,4722
2016-12-06 14:00:00,268.475,0.0,0.0,85.0,5062
2016-12-06 15:00:00,268.62,0.0,0.0,80.0,5819
2016-12-06 16:00:00,268.4,0.0,0.0,90.0,6612
2016-12-06 17:00:00,267.96,0.0,0.0,90.0,6232
2016-12-06 18:00:00,267.89,0.0,0.0,90.0,4520
2016-12-06 19:00:00,267.6,0.0,0.0,90.0,3069
2016-12-06 20:00:00,267.6,0.0,0.0,90.0,2560
2016-12-06 21:00:00,266.42,0.0,0.0,90.0,2304
2016-12-06 22:00:00,266.35,0.0,0.0,90.0,1757
2016-12-06 23:00:00,266.22,0.0,0.0,90.0,2196
2016-12-07 00:00:00,266.08,0.0,0.0,90.0,597
2016-12-07 01:00:00,266.02,0.0,0.0,90.0,388
2016-12-07 02:00:00,265.69,0.0,0.0,75.0,273
2016-12-07 03:00:00,265.35,0.0,0.0,75.0,365
2016-12-07 05:00:00,264.95,0.0,0.0,90.0,2753
2016-12-07 07:00:00,265.22,0.0,0.0,83.0,5551
2016-12-07 08:00:00,265.15,0.0,0.0,90.0,6210
2016-12-07 09:00:00,264.84,0.0,0.0,90.0,5170
2016-12-07 10:00:00,265.45,0.0,0.0,65.0,4633
2016-12-07 11:00:00,266.15,0.0,0.0,75.0,4680
2016-12-07 13:00:00,266.46,0.0,0.0,90.0,4956
2016-12-07 14:00:00,266.42,0.0,0.0,90.0,5318
2016-12-07 15:00:00,266.58,0.0,0.0,90.0,5758
2016-12-07 16:00:00,266.03,0.0,0.0,75.0,6404
2016-12-07 17:00:00,265.855,0.0,0.0,90.0,6143
2016-12-07 18:00:00,265.34,0.0,0.0,40.0,4447
2016-12-07 19:00:00,264.89,0.0,0.0,90.0,3276
2016-12-07 20:00:00,264.75,0.0,0.0,90.0,2743
2016-12-07 21:00:00,264.75,0.0,0.0,90.0,2510
2016-12-07 22:00:00,264.68,0.0,0.0,90.0,1555
2016-12-07 23:00:00,264.62,0.0,0.0,90.0,1020
2016-12-08 00:00:00,264.62,0.0,0.0,90.0,691
2016-12-08 01:00:00,264.62,0.0,0.0,90.0,420
2016-12-08 02:00:00,264.61,0.0,0.0,90.0,429
2016-12-08 03:00:00,264.93,0.0,0.0,90.0,493
2016-12-08 04:00:00,265.21,0.0,0.0,90.0,1015
2016-12-08 05:00:00,265.48,0.0,0.0,75.0,2835
2016-12-08 06:00:00,265.62,0.0,0.0,1.0,5530
2016-12-08 07:00:00,265.88,0.0,0.0,1.0,6117
2016-12-08 08:00:00,266.08,0.0,0.0,40.0,5934
2016-12-08 09:00:00,266.4,0.0,0.0,40.0,5276
2016-12-08 10:00:00,267.52,0.0,0.0,75.0,4697
2016-12-08 11:00:00,268.35,0.0,0.0,90.0,4751
2016-12-08 12:00:00,268.65,0.0,0.0,90.0,4819
2016-12-08 13:00:00,268.94,0.0,0.0,90.0,4984
2016-12-08 14:00:00,268.88,0.0,0.0,90.0,5171
2016-12-08 15:00:00,268.49,0.0,0.0,90.0,5759
2016-12-08 16:00:00,268.02,0.0,0.0,90.0,6632
2016-12-08 17:00:00,267.65,0.0,0.0,90.0,6070
2016-12-08 18:00:00,267.4,0.0,0.0,90.0,4492
2016-12-08 19:00:00,267.15,0.0,0.0,90.0,3362
2016-12-08 20:00:00,266.95,0.0,0.0,90.0,2804
2016-12-08 21:00:00,266.22,0.0,0.0,40.0,2547
2016-12-08 22:00:00,265.65,0.0,0.0,40.0,2000
2016-12-08 23:00:00,265.47,0.0,0.0,90.0,1147
2016-12-09 00:00:00,264.97,0.0,0.0,90.0,652
2016-12-09 01:00:00,264.28,0.0,0.0,90.0,382
2016-12-09 02:00:00,263.71,0.0,0.0,90.0,322
2016-12-09 03:00:00,263.34,0.0,0.0,90.0,388
2016-12-09 04:00:00,263.21,0.0,0.0,90.0,826
2016-12-09 05:00:00,263.55,0.0,0.0,90.0,2553
2016-12-09 06:00:00,263.28,0.0,0.0,90.0,5525
2016-12-09 07:00:00,263.09,0.0,0.0,90.0,6234
2016-12-09 08:00:00,262.75,0.0,0.0,1.0,5529
2016-12-09 09:00:00,262.27,0.0,0.0,1.0,5083
2016-12-09 10:00:00,262.97,0.0,0.0,40.0,4589
2016-12-09 11:00:00,263.88,0.0,0.0,90.0,5052
2016-12-09 12:00:00,264.68,0.0,0.0,75.0,5280
2016-12-09 13:00:00,264.95,0.0,0.0,40.0,5285
2016-12-09 14:00:00,265.08,0.0,0.0,75.0,5622
2016-12-09 15:00:00,265.15,0.0,0.0,90.0,6031
2016-12-09 16:00:00,264.72,0.0,0.0,75.0,6512
2016-12-09 17:00:00,264.22,0.0,0.0,1.0,6092
2016-12-09 18:00:00,263.75,0.0,0.0,75.0,5025
2016-12-09 19:00:00,263.49,0.0,0.0,75.0,3806
2016-12-09 20:00:00,262.82,0.0,0.0,90.0,3066
2016-12-09 21:00:00,262.42,0.0,0.0,90.0,3356
2016-12-09 22:00:00,261.78,0.0,0.0,40.0,4459
2016-12-09 23:00:00,261.34,0.0,0.0,75.0,2049
2016-12-10 00:00:00,261.43,0.0,0.0,90.0,1122
2016-12-10 01:00:00,260.34,0.0,0.0,75.0,721
2016-12-10 02:00:00,259.65,0.0,0.0,1.0,523
2016-12-10 03:00:00,259.29,0.0,0.0,1.0,365
2016-12-10 04:00:00,258.75,0.0,0.0,1.0,400
2016-12-10 05:00:00,258.09,0.0,0.0,1.0,692
2016-12-10 06:00:00,257.44,0.0,0.0,1.0,1159
2016-12-10 07:00:00,257.28,0.0,0.0,20.0,1842
2016-12-10 08:00:00,257.22,0.0,0.0,1.0,2825
2016-12-10 09:00:00,257.88,0.0,0.0,75.0,3771
2016-12-10 10:00:00,258.53,0.0,0.0,90.0,4096
2016-12-10 11:00:00,259.42,0.0,0.0,75.0,4525
2016-12-10 12:00:00,260.35,0.0,0.0,1.0,4884
2016-12-10 13:00:00,261.27,0.0,0.0,75.0,4804
2016-12-10 14:00:00,261.65,0.0,0.0,90.0,5061
2016-12-10 15:00:00,261.88,0.0,0.0,90.0,4582
2016-12-10 16:00:00,261.88,0.0,0.0,90.0,4037
2016-12-10 17:00:00,261.68,0.0,0.0,90.0,4340
2016-12-10 18:00:00,261.88,0.0,0.0,90.0,4480
2016-12-10 19:00:00,262.02,0.0,0.0,90.0,2903
2016-12-10 20:00:00,262.28,0.0,0.0,90.0,2315
2016-12-10 21:00:00,262.42,0.0,0.0,90.0,2494
2016-12-10 22:00:00,262.35,0.0,0.0,90.0,2883
2016-12-10 23:00:00,262.65,0.0,0.0,90.0,2455
2016-12-11 00:00:00,263.02,0.0,0.0,90.0,1082
2016-12-11 01:00:00,263.4,0.0,0.0,90.0,691
2016-12-11 02:00:00,263.46,0.0,0.0,90.0,531
2016-12-11 03:00:00,263.71,0.0,0.0,90.0,331
2016-12-11 04:00:00,264.08,0.0,0.0,90.0,318
2016-12-11 05:00:00,264.22,0.0,0.0,90.0,435
2016-12-11 06:00:00,264.28,0.0,0.0,90.0,721
2016-12-11 07:00:00,264.55,0.0,0.0,90.0,811
2016-12-11 08:00:00,264.62,0.0,0.0,90.0,1190
2016-12-11 09:00:00,264.58,0.0,0.0,90.0,1759
2016-12-11 10:00:00,265.22,0.0,0.0,90.0,2206
2016-12-11 11:00:00,265.88,0.0,0.0,90.0,2611
2016-12-11 12:00:00,266.08,0.0,0.0,90.0,2936
2016-12-11 13:00:00,266.58,0.0,0.0,90.0,3213
2016-12-11 14:00:00,266.68,0.0,0.0,90.0,3541
2016-12-11 15:00:00,266.68,0.0,0.0,90.0,3426
2016-12-11 16:00:00,266.62,0.0,0.0,90.0,3215
2016-12-11 17:00:00,266.28,0.0,0.0,90.0,3019
2016-12-11 18:00:00,265.96,0.0,0.0,90.0,2524
2016-12-11 19:00:00,265.78,0.0,0.0,90.0,2712
2016-12-11 20:00:00,265.22,0.0,0.0,90.0,3080
2016-12-11 21:00:00,263.96,0.0,0.0,40.0,1719
2016-12-11 22:00:00,263.68,0.0,0.0,1.0,1421
2016-12-11 23:00:00,262.75,0.0,0.0,40.0,930
2016-12-12 00:00:00,261.84,0.0,0.0,90.0,701
2016-12-12 01:00:00,261.46,0.0,0.0,75.0,521
2016-12-12 02:00:00,260.72,0.0,0.0,90.0,380
2016-12-12 03:00:00,259.28,0.0,0.0,40.0,619
2016-12-12 04:00:00,258.53,0.0,0.0,90.0,1089
2016-12-12 05:00:00,257.78,0.0,0.0,90.0,2694
2016-12-12 06:00:00,257.08,0.0,0.0,90.0,4739
2016-12-12 07:00:00,256.59,0.0,0.0,90.0,4301
2016-12-12 08:00:00,256.15,0.0,0.0,90.0,4539
2016-12-12 09:00:00,255.94999999999996,0.0,0.0,40.0,5019
2016-12-12 10:00:00,255.71,0.0,0.0,40.0,4411
2016-12-12 11:00:00,256.33,0.0,0.0,75.0,4321
2016-12-12 12:00:00,257.33,0.0,0.0,40.0,4432
2016-12-12 13:00:00,258.08,0.0,0.0,40.0,4559
2016-12-12 14:00:00,258.96,0.0,0.0,75.0,4680
2016-12-12 15:00:00,259.59,0.0,0.0,90.0,5338
2016-12-12 16:00:00,259.62,0.0,0.0,90.0,5785
2016-12-12 17:00:00,259.59,0.0,0.0,90.0,5169
2016-12-12 18:00:00,259.28,0.0,0.0,40.0,3974
2016-12-12 19:00:00,258.71,0.0,0.0,75.0,2780
2016-12-12 20:00:00,258.03,0.0,0.0,1.0,2365
2016-12-12 21:00:00,257.48,0.0,0.0,40.0,2059
2016-12-12 22:00:00,256.9,0.0,0.0,1.0,1403
2016-12-12 23:00:00,256.15,0.0,0.0,1.0,872
2016-12-13 00:00:00,255.78,0.0,0.0,1.0,625
2016-12-13 01:00:00,255.03,0.0,0.0,1.0,495
2016-12-13 02:00:00,254.15,0.0,0.0,1.0,386
2016-12-13 03:00:00,253.28,0.0,0.0,1.0,438
2016-12-13 04:00:00,252.47,0.0,0.0,1.0,1017
2016-12-13 05:00:00,251.72,0.0,0.0,1.0,2830
2016-12-13 06:00:00,251.15,0.0,0.0,1.0,5643
2016-12-13 07:00:00,251.09,0.0,0.0,1.0,6090
2016-12-13 08:00:00,251.08,0.0,0.0,5.0,5670
2016-12-13 09:00:00,251.82,0.0,0.0,1.0,5320
2016-12-13 10:00:00,253.88,0.0,0.0,5.0,4443
2016-12-13 11:00:00,255.71,0.0,0.0,1.0,4643
2016-12-13 12:00:00,257.77,0.0,0.0,1.0,4555
2016-12-13 13:00:00,259.22,0.0,0.0,1.0,4765
2016-12-13 14:00:00,259.55,0.0,0.0,5.0,5006
2016-12-13 15:00:00,259.69,0.0,0.0,1.0,5450
2016-12-13 16:00:00,258.205,0.0,0.0,0.0,6236
2016-12-13 17:00:00,254.917,0.0,0.0,0.0,5806
2016-12-13 18:00:00,254.917,0.0,0.0,0.0,4165
2016-12-13 19:00:00,254.917,0.0,0.0,0.0,3145
2016-12-13 20:00:00,257.96,0.0,0.0,40.0,2617
2016-12-13 21:00:00,258.88,0.0,0.0,20.0,3055
2016-12-13 22:00:00,260.02,0.0,0.0,1.0,3738
2016-12-13 23:00:00,260.42,0.0,0.0,1.0,1205
2016-12-14 00:00:00,260.75,0.0,0.0,1.0,587
2016-12-14 01:00:00,260.59,0.0,0.0,1.0,381
2016-12-14 02:00:00,260.42,0.0,0.0,1.0,369
2016-12-14 03:00:00,260.34,0.0,0.0,1.0,486
2016-12-14 04:00:00,260.21,0.0,0.0,1.0,1015
2016-12-14 05:00:00,260.09,0.0,0.0,1.0,2781
2016-12-14 06:00:00,259.82,0.0,0.0,1.0,5690
2016-12-14 07:00:00,259.15,0.0,0.0,1.0,6152
2016-12-14 08:00:00,258.29,0.0,0.0,20.0,5599
2016-12-14 09:00:00,257.65,0.0,0.0,75.0,5275
2016-12-14 10:00:00,257.59,0.0,0.0,40.0,4770
2016-12-14 11:00:00,257.29,0.0,0.0,75.0,4929
2016-12-14 12:00:00,257.55,0.0,0.0,1.0,4944
2016-12-14 13:00:00,258.08,0.0,0.0,5.0,4708
2016-12-14 14:00:00,258.15,0.0,0.0,1.0,5058
2016-12-14 15:00:00,258.35,0.0,0.0,1.0,5500
2016-12-14 16:00:00,257.62,0.0,0.0,5.0,6306
2016-12-14 17:00:00,256.89,0.0,0.0,1.0,6091
2016-12-14 18:00:00,256.15,0.0,0.0,1.0,4580
2016-12-14 19:00:00,255.68,0.0,0.0,1.0,3197
2016-12-14 20:00:00,255.28,0.0,0.0,1.0,2664
2016-12-14 21:00:00,255.22,0.0,0.0,1.0,2409
2016-12-14 22:00:00,254.72,0.0,0.0,40.0,1766
2016-12-14 23:00:00,254.34,0.0,0.0,1.0,1109
2016-12-15 00:00:00,253.84,0.0,0.0,1.0,583
2016-12-15 01:00:00,253.42,0.0,0.0,1.0,342
2016-12-15 02:00:00,252.53,0.0,0.0,1.0,274
2016-12-15 03:00:00,252.08,0.0,0.0,1.0,357
2016-12-15 04:00:00,251.46,0.0,0.0,1.0,864
2016-12-15 05:00:00,251.21,0.0,0.0,1.0,2613
2016-12-15 06:00:00,250.88,0.0,0.0,1.0,5531
2016-12-15 07:00:00,250.48,0.0,0.0,1.0,6059
2016-12-15 08:00:00,250.02,0.0,0.0,40.0,5595
2016-12-15 09:00:00,250.15,0.0,0.0,5.0,5097
2016-12-15 10:00:00,251.72,0.0,0.0,1.0,4565
2016-12-15 11:00:00,253.29,0.0,0.0,1.0,4900
2016-12-15 12:00:00,254.93,0.0,0.0,40.0,4997
2016-12-15 13:00:00,256.42,0.0,0.0,1.0,5053
2016-12-15 14:00:00,256.48,0.0,0.0,1.0,5421
2016-12-15 15:00:00,256.09,0.0,0.0,1.0,5788
2016-12-15 16:00:00,255.58,0.0,0.0,1.0,6603
2016-12-15 17:00:00,255.61,0.0,0.0,75.0,5997
2016-12-15 18:00:00,255.61,0.0,0.0,1.0,4381
2016-12-15 19:00:00,255.82,0.0,0.0,90.0,3249
2016-12-15 20:00:00,255.95,0.0,0.0,90.0,2906
2016-12-15 21:00:00,256.22,0.0,0.0,90.0,2693
2016-12-15 22:00:00,256.68,0.0,0.0,90.0,2206
2016-12-15 23:00:00,257.07,0.0,0.0,90.0,1229
2016-12-16 00:00:00,257.29,0.0,0.0,90.0,651
2016-12-16 01:00:00,257.69,0.0,0.0,90.0,435
2016-12-16 02:00:00,258.36,0.0,0.0,90.0,314
2016-12-16 03:00:00,259.08,0.0,0.0,90.0,363
2016-12-16 04:00:00,259.28,0.0,0.0,90.0,820
2016-12-16 06:00:00,259.42,0.0,0.0,90.0,4919
2016-12-16 07:00:00,259.72,0.0,0.0,90.0,5459
2016-12-16 08:00:00,259.93666666666667,0.0,0.0,90.0,4718
2016-12-16 09:00:00,260.65,0.0,0.0,90.0,4429
2016-12-16 10:00:00,260.79,0.0,0.0,90.0,4199
2016-12-16 11:00:00,261.4,0.0,0.0,90.0,4716
2016-12-16 12:00:00,261.61,0.0,0.0,90.0,4875
2016-12-16 13:00:00,262.02,0.0,0.0,90.0,4814
2016-12-16 15:00:00,262.09,0.0,0.0,90.0,4848
2016-12-16 16:00:00,262.01,0.0,0.0,90.0,4251
2016-12-16 17:00:00,261.75,0.0,0.0,90.0,3311
2016-12-16 18:00:00,261.685,0.0,0.0,90.0,2344
2016-12-16 19:00:00,261.62,0.0,0.0,90.0,1906
2016-12-16 20:00:00,261.72,0.0,0.0,90.0,1543
2016-12-16 22:00:00,261.62,0.0,0.0,90.0,1589
2016-12-16 23:00:00,261.82,0.0,0.0,90.0,1057
2016-12-17 00:00:00,261.79,0.0,0.0,90.0,669
2016-12-17 01:00:00,261.77,0.0,0.0,90.0,425
2016-12-17 02:00:00,261.8,0.0,0.0,90.0,354
2016-12-17 03:00:00,261.08,0.0,0.0,90.0,317
2016-12-17 04:00:00,260.65,0.0,0.0,90.0,333
2016-12-17 05:00:00,259.75,0.0,0.0,90.0,610
2016-12-17 06:00:00,259.37,0.0,0.0,90.0,944
2016-12-17 07:00:00,258.51,0.0,0.0,90.0,1195
2016-12-17 08:00:00,257.95,0.0,0.0,90.0,1488
2016-12-17 09:00:00,257.75,0.0,0.0,75.0,1833
2016-12-17 10:00:00,257.89,0.0,0.0,90.0,2205
2016-12-17 11:00:00,257.96,0.0,0.0,90.0,2632
2016-12-17 12:00:00,258.09,0.0,0.0,40.0,3145
2016-12-17 13:00:00,258.22,0.0,0.0,1.0,3337
2016-12-17 14:00:00,258.02,0.0,0.0,1.0,3426
2016-12-17 15:00:00,257.59,0.0,0.0,40.0,4134
2016-12-17 16:00:00,257.02,0.0,0.0,1.0,4312
2016-12-17 17:00:00,255.75,0.0,0.0,1.0,3692
2016-12-17 18:00:00,254.71,0.0,0.0,1.0,3346
2016-12-17 19:00:00,254.29,0.0,0.0,1.0,2679
2016-12-17 20:00:00,253.16,0.0,0.0,1.0,2256
2016-12-17 21:00:00,251.76,0.0,0.0,1.0,2262
2016-12-17 22:00:00,250.84,0.0,0.0,1.0,2311
2016-12-17 23:00:00,249.59,0.0,0.0,1.0,1554
2016-12-18 00:00:00,248.84,0.0,0.0,1.0,957
2016-12-18 01:00:00,248.22,0.0,0.0,1.0,667
2016-12-18 02:00:00,247.29,0.0,0.0,1.0,472
2016-12-18 03:00:00,246.6,0.0,0.0,1.0,312
2016-12-18 04:00:00,245.62,0.0,0.0,1.0,277
2016-12-18 05:00:00,244.89,0.0,0.0,1.0,459
2016-12-18 06:00:00,244.22,0.0,0.0,1.0,800
2016-12-18 07:00:00,243.62,0.0,0.0,1.0,1037
2016-12-18 08:00:00,243.39,0.0,0.0,1.0,1462
2016-12-18 10:00:00,246.74,0.0,0.0,5.0,3067
2016-12-18 11:00:00,248.86,0.0,0.0,1.0,3666
2016-12-18 12:00:00,250.48,0.0,0.0,5.0,3149
2016-12-18 14:00:00,251.37,0.0,0.0,1.0,3437
2016-12-18 15:00:00,251.36,0.0,0.0,1.0,3584
2016-12-18 16:00:00,251.15,0.0,0.0,1.0,3869
2016-12-18 17:00:00,250.08,0.0,0.0,75.0,3714
2016-12-18 19:00:00,250.22,0.0,0.0,5.0,2502
2016-12-18 20:00:00,250.65,0.0,0.0,1.0,2217
2016-12-18 21:00:00,251.74,0.0,0.0,1.0,1994
2016-12-18 22:00:00,253.14,0.0,0.0,1.0,1669
2016-12-18 23:00:00,254.035,0.0,0.0,1.0,1033
2016-12-19 00:00:00,254.22,0.0,0.0,1.0,420
2016-12-19 01:00:00,254.72,0.0,0.0,1.0,292
2016-12-19 02:00:00,255.37,0.0,0.0,1.0,254
2016-12-19 03:00:00,257.07,0.0,0.0,1.0,295
2016-12-19 04:00:00,257.93,0.0,0.0,1.0,770
2016-12-19 05:00:00,258.67,0.0,0.0,1.0,2458
2016-12-19 06:00:00,260.14,0.0,0.0,90.0,5160
2016-12-19 07:00:00,260.72,0.0,0.0,90.0,5832
2016-12-19 08:00:00,261.15,0.0,0.0,40.0,5278
2016-12-19 09:00:00,261.22,0.0,0.0,40.0,4747
2016-12-19 10:00:00,262.36,0.0,0.0,1.0,4301
2016-12-19 11:00:00,265.14,0.0,0.0,1.0,4618
2016-12-19 12:00:00,266.15,0.0,0.0,1.0,4748
2016-12-19 13:00:00,266.88,0.0,0.0,1.0,4752
2016-12-19 14:00:00,267.21,0.0,0.0,5.0,5087
2016-12-19 15:00:00,267.48,0.0,0.0,40.0,4939
2016-12-19 16:00:00,266.55,0.0,0.0,1.0,4696
2016-12-19 17:00:00,266.02,0.0,0.0,1.0,5572
2016-12-19 18:00:00,265.79,0.0,0.0,1.0,4086
2016-12-19 19:00:00,266.88,0.0,0.0,1.0,2883
2016-12-19 20:00:00,266.93,0.0,0.0,1.0,2452
2016-12-19 21:00:00,268.14,0.0,0.0,1.0,2032
2016-12-19 22:00:00,268.48,0.0,0.0,75.0,1578
2016-12-19 23:00:00,268.75,0.0,0.0,90.0,1063
2016-12-20 00:00:00,269.21,0.0,0.0,1.0,614
2016-12-20 01:00:00,269.4,0.0,0.0,40.0,410
2016-12-20 02:00:00,270.22,0.0,0.0,75.0,316
2016-12-20 03:00:00,270.27,0.0,0.0,75.0,427
2016-12-20 04:00:00,270.61,0.0,0.0,90.0,946
2016-12-20 05:00:00,271.15,0.0,0.0,1.0,2633
2016-12-20 06:00:00,272.61,0.0,0.0,1.0,5446
2016-12-20 07:00:00,273.29,0.0,0.0,1.0,5998
2016-12-20 08:00:00,273.35,0.0,0.0,1.0,5701
2016-12-20 09:00:00,274.28,0.0,0.0,1.0,5225
2016-12-20 10:00:00,274.95,0.0,0.0,1.0,4778
2016-12-20 11:00:00,275.34,0.0,0.0,1.0,4956
2016-12-20 12:00:00,275.68,0.0,0.0,1.0,5057
2016-12-20 13:00:00,275.89,0.0,0.0,1.0,5006
2016-12-20 14:00:00,275.59,0.0,0.0,1.0,5263
2016-12-20 15:00:00,274.82,0.0,0.0,1.0,5420
2016-12-20 16:00:00,273.82,0.0,0.0,1.0,6079
2016-12-20 17:00:00,272.9,0.0,0.0,1.0,5845
2016-12-20 18:00:00,272.09,0.0,0.0,1.0,4403
2016-12-20 19:00:00,271.95,0.0,0.0,8.0,3246
2016-12-20 20:00:00,270.89,0.0,0.0,1.0,2790
2016-12-20 21:00:00,270.08,0.0,0.0,1.0,3827
2016-12-20 22:00:00,269.03,0.0,0.0,1.0,2937
2016-12-20 23:00:00,268.46,0.0,0.0,1.0,1211
2016-12-21 00:00:00,268.93,0.0,0.0,1.0,635
2016-12-21 01:00:00,268.34,0.0,0.0,40.0,407
2016-12-21 02:00:00,268.28,0.0,0.0,90.0,333
2016-12-21 03:00:00,269.58,0.0,0.0,75.0,354
2016-12-21 04:00:00,270.08,0.0,0.0,40.0,852
2016-12-21 05:00:00,270.87,0.0,0.0,40.0,2558
2016-12-21 06:00:00,271.81,0.0,0.0,90.0,4477
2016-12-21 07:00:00,272.74,0.0,0.0,90.0,6003
2016-12-21 08:00:00,273.22,0.0,0.0,40.0,5459
2016-12-21 09:00:00,273.65,0.0,0.0,40.0,4975
2016-12-21 10:00:00,274.62,0.0,0.0,75.0,4859
2016-12-21 11:00:00,275.43,0.0,0.0,1.0,5053
2016-12-21 12:00:00,276.41,0.0,0.0,1.0,5138
2016-12-21 13:00:00,277.21,0.0,0.0,90.0,5176
2016-12-21 14:00:00,277.22,0.0,0.0,90.0,5328
2016-12-21 15:00:00,276.75,0.0,0.0,90.0,5770
2016-12-21 16:00:00,276.28,0.0,0.0,90.0,6179
2016-12-21 17:00:00,276.08,0.0,0.0,90.0,5726
2016-12-21 18:00:00,276.08,0.0,0.0,90.0,4315
2016-12-21 19:00:00,275.86,0.0,0.0,90.0,3200
2016-12-21 20:00:00,275.28,0.0,0.0,40.0,2722
2016-12-21 21:00:00,274.4,0.0,0.0,40.0,2627
2016-12-21 22:00:00,273.91,0.0,0.0,40.0,2069
2016-12-21 23:00:00,272.49,0.0,0.0,75.0,1187
2016-12-22 00:00:00,271.35,0.0,0.0,1.0,621
2016-12-22 01:00:00,270.55,0.0,0.0,1.0,438
2016-12-22 02:00:00,270.03,0.0,0.0,1.0,308
2016-12-22 03:00:00,269.15,0.0,0.0,1.0,350
2016-12-22 04:00:00,268.35,0.0,0.0,1.0,802
2016-12-22 05:00:00,267.71,0.0,0.0,1.0,2449
2016-12-22 06:00:00,267.27,0.0,0.0,1.0,5223
2016-12-22 07:00:00,266.68,0.0,0.0,1.0,5352
2016-12-22 08:00:00,266.71,0.0,0.0,1.0,4865
2016-12-22 09:00:00,267.21,0.0,0.0,1.0,4596
2016-12-22 10:00:00,268.27,0.0,0.0,5.0,4627
2016-12-22 11:00:00,270.72,0.0,0.0,5.0,5200
2016-12-22 12:00:00,272.55,0.0,0.0,5.0,5286
2016-12-22 13:00:00,274.39,0.0,0.0,5.0,5313
2016-12-22 14:00:00,275.28,0.0,0.0,40.0,5470
2016-12-22 15:00:00,275.77,0.0,0.0,40.0,5496
2016-12-22 16:00:00,275.71,0.0,0.0,1.0,6180
2016-12-22 17:00:00,274.42,0.0,0.0,1.0,5385
2016-12-22 18:00:00,273.49,0.0,0.0,1.0,4320
2016-12-22 19:00:00,272.81,0.0,0.0,1.0,3402
2016-12-22 20:00:00,272.34,0.0,0.0,1.0,2754
2016-12-22 21:00:00,271.62,0.0,0.0,1.0,2731
2016-12-22 22:00:00,272.27,0.0,0.0,1.0,2311
2016-12-22 23:00:00,272.22,0.0,0.0,1.0,1441
2016-12-23 00:00:00,272.44,0.0,0.0,1.0,837
2016-12-23 01:00:00,272.23,0.0,0.0,1.0,463
2016-12-23 02:00:00,271.71,0.0,0.0,1.0,383
2016-12-23 03:00:00,272.22,0.0,0.0,1.0,339
2016-12-23 04:00:00,272.27,0.0,0.0,1.0,568
